pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
12,Nova Scotia,Nouvelle-Écosse,16-04-2022,15,2022,1.0,79289,9390,7992.39,286,16,28.86,946.49,1.57,20891.0,34.0,2105.85,3.44,1341.39,135.21,2.22,0.22
11,Prince Edward Island,Île-du-Prince-Édouard,16-04-2022,15,2022,1.0,31706,2057,19295.34,22,2,13.48,1251.84,1.22,4435.0,4.0,2698.86,2.17,293.86,178.83,0.29,0.17
60,Yukon,Yukon,16-04-2022,15,2022,1.0,4015,62,9340.25,24,0,55.83,144.23,0.0,160.0,0.0,372.99,0.0,8.86,20.6,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,16-04-2022,15,2022,1.0,11136,38,24472.57,21,0,46.15,82.88,0.0,263.0,0.0,577.03,0.0,5.39,11.84,0.0,0.0
62,Nunavut,Nunavut,16-04-2022,15,2022,0.0,3531,0,8961.25,7,0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,16-04-2022,15,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,16-04-2022,15,2022,,3658889,70683,9566.7,38652,408,101.06,184.81,1.07,146513.0,772.0,383.08,2.02,10097.57,26.4,58.35,0.15
59,British Columbia,Colombie-Britannique,23-04-2022,16,2022,1.0,363302,2268,6966.75,3147,70,60.35,43.49,1.34,4300.0,111.0,82.46,2.13,324.0,6.21,10.0,0.19
48,Alberta,Alberta,23-04-2022,16,2022,1.0,562237,6359,12654.78,4225,56,95.11,143.14,1.27,12472.0,100.0,280.72,2.26,908.49,20.45,8.06,0.18
47,Saskatchewan,Saskatchewan,23-04-2022,16,2022,1.0,135926,827,11520.68,1310,15,111.03,70.09,1.27,1674.0,35.0,141.88,2.97,118.14,10.01,2.14,0.18
46,Manitoba,Manitoba,23-04-2022,16,2022,1.0,140931,1466,10184.61,1792,18,129.5,105.94,1.3,2660.0,33.0,192.23,2.38,209.43,15.13,2.57,0.19
35,Ontario,Ontario,23-04-2022,16,2022,1.0,1238060,20486,8350.44,12728,99,85.85,138.17,0.67,45623.0,180.0,307.72,1.21,2926.57,19.74,14.14,0.1
24,Quebec,Québec,23-04-2022,16,2022,1.0,1034261,15455,12020.01,14990,164,174.21,179.62,1.91,34992.0,329.0,406.67,3.82,2207.86,25.66,23.43,0.27
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,23-04-2022,16,2022,1.0,43538,962,8363.8,156,13,30.02,184.8,2.47,2283.0,28.0,438.57,5.35,137.43,26.4,1.84,0.35
13,New Brunswick,Nouveau-Brunswick,23-04-2022,16,2022,1.0,60756,1988,7698.18,384,6,48.66,251.89,0.76,4944.0,16.0,626.44,2.03,284.0,35.98,0.86,0.11
12,Nova Scotia,Nouvelle-Écosse,23-04-2022,16,2022,1.0,85123,5834,8580.5,307,21,30.96,588.12,2.1,15224.0,36.0,1534.61,3.67,833.49,84.02,2.98,0.3
11,Prince Edward Island,Île-du-Prince-Édouard,23-04-2022,16,2022,1.0,33525,1819,20402.6,24,2,14.69,1107.26,1.22,3876.0,4.0,2359.1,2.43,259.92,158.18,0.29,0.17
60,Yukon,Yukon,23-04-2022,16,2022,1.0,4125,110,9595.37,24,0,55.83,255.12,0.0,172.0,0.0,399.35,0.0,15.67,36.45,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,23-04-2022,16,2022,1.0,11243,107,24708.03,22,1,47.72,235.46,1.57,145.0,1.0,318.34,1.57,15.31,33.64,0.1,0.22
62,Nunavut,Nunavut,23-04-2022,16,2022,0.0,3531,0,8961.25,7,0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,23-04-2022,16,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,23-04-2022,16,2022,,3716571,57682,9717.51,39117,465,102.28,150.82,1.22,128365.0,873.0,335.63,2.28,8240.3,21.55,66.41,0.17
59,British Columbia,Colombie-Britannique,30-04-2022,17,2022,1.0,365577,2275,7010.37,3226,79,61.86,43.63,1.51,4543.0,149.0,87.12,2.86,325.0,6.23,11.29,0.22
48,Alberta,Alberta,30-04-2022,17,2022,1.0,568340,6103,12792.16,4291,66,96.59,137.37,1.49,12463.0,122.0,280.51,2.76,871.9,19.62,9.43,0.21
47,Saskatchewan,Saskatchewan,30-04-2022,17,2022,1.0,136667,741,11583.48,1324,14,112.22,62.8,1.19,1568.0,29.0,132.9,2.46,105.86,8.97,2.0,0.17
46,Manitoba,Manitoba,30-04-2022,17,2022,1.0,141973,1042,10259.91,1819,27,131.45,75.3,1.95,2508.0,45.0,181.24,3.25,148.86,10.76,3.86,0.28
35,Ontario,Ontario,30-04-2022,17,2022,1.0,1258137,20077,8485.86,12825,97,86.5,135.41,0.65,40563.0,196.0,273.59,1.32,2868.14,19.34,13.86,0.09
24,Quebec,Québec,30-04-2022,17,2022,1.0,1045741,11480,12153.43,15143,153,175.99,133.42,1.78,26935.0,317.0,313.03,3.68,1640.0,19.06,21.86,0.25
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,30-04-2022,17,2022,1.0,44251,713,8500.77,165,8,31.61,136.97,1.59,1675.0,21.0,321.77,4.06,101.86,19.57,1.18,0.23
13,New Brunswick,Nouveau-Brunswick,30-04-2022,17,2022,1.0,62148,1392,7874.56,399,15,50.56,176.38,1.9,3380.0,21.0,428.27,2.66,198.86,25.2,2.14,0.27
12,Nova Scotia,Nouvelle-Écosse,30-04-2022,17,2022,1.0,89225,4101,8993.93,330,23,33.24,413.43,2.28,9936.0,43.0,1001.54,4.38,585.92,59.06,3.22,0.33
11,Prince Edward Island,Île-du-Prince-Édouard,30-04-2022,17,2022,1.0,34935,1409,21260.34,26,1,15.56,857.74,0.87,3229.0,3.0,1965.01,2.09,201.35,122.53,0.2,0.12
60,Yukon,Yukon,30-04-2022,17,2022,1.0,4203,78,9777.6,25,1,58.16,182.23,2.33,188.0,1.0,437.35,2.33,11.19,26.03,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,30-04-2022,17,2022,1.0,11348,105,24938.78,22,0,48.35,230.75,0.63,212.0,1.0,466.21,2.2,15.0,32.96,0.04,0.09
62,Nunavut,Nunavut,30-04-2022,17,2022,0.0,3531,0,8961.25,7,0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,30-04-2022,17,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,30-04-2022,17,2022,,3766089,49517,9846.99,39601,485,103.54,129.47,1.27,107200.0,949.0,280.29,2.48,7073.93,18.5,69.22,0.18
59,British Columbia,Colombie-Britannique,07-05-2022,18,2022,1.0,367559,1982,7048.38,3307,81,63.42,38.01,1.55,4257.0,160.0,81.63,3.07,283.14,5.43,11.57,0.22
48,Alberta,Alberta,07-05-2022,18,2022,1.0,573308,4968,12903.98,4361,70,98.16,111.83,1.57,11072.0,136.0,249.2,3.05,709.76,15.98,9.94,0.22
47,Saskatchewan,Saskatchewan,07-05-2022,18,2022,1.0,137376,709,11643.57,1343,19,113.83,60.09,1.61,1450.0,33.0,122.9,2.8,101.29,8.58,2.71,0.23
46,Manitoba,Manitoba,07-05-2022,18,2022,1.0,142875,902,10325.09,1847,28,133.48,65.18,2.02,1944.0,55.0,140.49,3.97,128.86,9.31,4.0,0.29
35,Ontario,Ontario,07-05-2022,18,2022,1.0,1272972,14835,8585.92,12962,137,87.43,100.06,0.92,34912.0,234.0,235.47,1.58,2119.29,14.29,19.57,0.13
24,Quebec,Québec,07-05-2022,18,2022,1.0,1054173,8432,12251.42,15253,110,177.27,98.0,1.28,19912.0,263.0,231.41,3.06,1204.57,14.0,15.71,0.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,07-05-2022,18,2022,1.0,44788,537,8603.93,171,7,32.93,103.16,1.32,1250.0,15.0,240.13,2.91,76.71,14.74,0.98,0.19
13,New Brunswick,Nouveau-Brunswick,07-05-2022,18,2022,1.0,63486,1338,8044.09,406,7,51.44,169.53,0.89,2730.0,22.0,345.91,2.79,191.14,24.22,1.0,0.13
12,Nova Scotia,Nouvelle-Écosse,07-05-2022,18,2022,1.0,92781,3556,9352.38,349,19,35.17,358.45,1.93,7657.0,42.0,771.88,4.2,508.0,51.21,2.73,0.28
11,Prince Edward Island,Île-du-Prince-Édouard,07-05-2022,18,2022,1.0,35947,1012,21876.31,29,4,17.91,615.97,2.35,2422.0,5.0,1473.71,3.22,144.59,88.0,0.55,0.34
60,Yukon,Yukon,07-05-2022,18,2022,1.0,4271,68,9936.57,25,0,58.16,158.97,0.0,147.0,1.0,341.2,2.33,9.76,22.71,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,07-05-2022,18,2022,1.0,11411,63,25076.6,22,0,48.35,137.82,0.0,168.0,0.0,368.57,0.63,8.96,19.69,0.0,0.0
62,Nunavut,Nunavut,07-05-2022,18,2022,0.0,3531,0,8961.25,7,0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,07-05-2022,18,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,07-05-2022,18,2022,,3804491,38402,9947.39,40083,481,104.8,100.41,1.26,87920.0,966.0,229.88,2.53,5486.07,14.34,68.78,0.18
59,British Columbia,Colombie-Britannique,14-05-2022,19,2022,1.0,369202,1643,7079.89,3398,91,65.16,31.51,1.75,3625.0,172.0,69.51,3.3,234.71,4.5,13.0,0.25
48,Alberta,Alberta,14-05-2022,19,2022,1.0,576960,3652,12986.17,4426,65,99.62,82.19,1.46,8620.0,134.0,194.02,3.03,521.65,11.74,9.27,0.21
47,Saskatchewan,Saskatchewan,14-05-2022,19,2022,1.0,137840,464,11682.9,1364,21,115.61,39.33,1.78,1173.0,40.0,99.42,3.39,66.29,5.62,3.0,0.25
46,Manitoba,Manitoba,14-05-2022,19,2022,1.0,143603,728,10377.7,1913,66,138.25,52.61,4.77,1630.0,94.0,117.79,6.79,104.0,7.52,9.43,0.68
35,Ontario,Ontario,14-05-2022,19,2022,1.0,1284904,11932,8666.4,13063,101,88.11,80.48,0.68,26767.0,238.0,180.54,1.61,1704.57,11.5,14.43,0.1
24,Quebec,Québec,14-05-2022,19,2022,1.0,1060178,6005,12321.21,15353,100,178.43,69.79,1.16,14437.0,210.0,167.78,2.44,857.86,9.97,14.29,0.17
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,14-05-2022,19,2022,1.0,45196,408,8682.31,176,5,33.89,78.38,0.96,945.0,12.0,181.54,2.28,58.29,11.2,0.71,0.14
13,New Brunswick,Nouveau-Brunswick,14-05-2022,19,2022,1.0,64490,1004,8171.31,411,5,52.08,127.21,0.63,2342.0,12.0,296.75,1.52,143.43,18.17,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,14-05-2022,19,2022,1.0,95802,3021,9656.88,371,22,37.41,304.51,2.25,6577.0,41.0,662.95,4.18,431.55,43.5,3.18,0.32
11,Prince Edward Island,Île-du-Prince-Édouard,14-05-2022,19,2022,1.0,36785,838,22386.21,33,3,19.82,509.9,1.91,1850.0,7.0,1125.87,4.26,119.69,72.84,0.45,0.27
60,Yukon,Yukon,14-05-2022,19,2022,1.0,4321,50,10052.89,25,0,58.16,116.32,0.0,118.0,0.0,275.28,0.0,7.14,16.62,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,14-05-2022,19,2022,1.0,11426,15,25109.88,22,0,48.35,33.28,0.0,78.0,0.0,171.1,0.0,2.16,4.75,0.0,0.0
62,Nunavut,Nunavut,14-05-2022,19,2022,0.0,3531,0,8961.25,7,0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,14-05-2022,19,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,14-05-2022,19,2022,,3834251,29759,10025.2,40562,479,106.06,77.81,1.25,68162.0,961.0,178.22,2.51,4251.35,11.12,68.47,0.18
59,British Columbia,Colombie-Britannique,21-05-2022,20,2022,1.0,370559,1357,7105.91,3469,71,66.52,26.02,1.36,3000.0,162.0,57.53,3.11,193.86,3.72,10.14,0.19
48,Alberta,Alberta,21-05-2022,20,2022,1.0,579771,2811,13049.44,4483,58,100.91,63.27,1.3,6463.0,122.0,145.46,2.76,401.59,9.04,8.22,0.19
47,Saskatchewan,Saskatchewan,21-05-2022,20,2022,1.0,138193,353,11712.82,1376,12,116.63,29.92,1.02,817.0,33.0,69.25,2.8,50.43,4.27,1.71,0.15
46,Manitoba,Manitoba,21-05-2022,20,2022,1.0,144140,537,10416.51,1928,15,139.33,38.81,1.08,1265.0,81.0,91.42,5.85,76.71,5.54,2.14,0.15
35,Ontario,Ontario,21-05-2022,20,2022,1.0,1294447,9543,8730.76,13159,96,88.75,64.37,0.65,21475.0,197.0,144.84,1.33,1363.29,9.2,13.71,0.09
24,Quebec,Québec,21-05-2022,20,2022,1.0,1064295,4117,12369.06,15408,55,179.07,47.85,0.64,10122.0,155.0,117.64,1.8,588.14,6.84,7.86,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,21-05-2022,20,2022,1.0,45573,377,8754.73,179,3,34.41,72.42,0.52,785.0,8.0,150.8,1.48,53.86,10.35,0.39,0.07
13,New Brunswick,Nouveau-Brunswick,21-05-2022,20,2022,1.0,65258,768,8268.62,416,5,52.71,97.31,0.63,1772.0,10.0,224.52,1.27,109.71,13.9,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,21-05-2022,20,2022,1.0,97938,2136,9872.19,387,16,39.04,215.31,1.63,5157.0,38.0,519.82,3.87,305.14,30.76,2.31,0.23
11,Prince Edward Island,Île-du-Prince-Édouard,21-05-2022,20,2022,1.0,37383,599,22750.66,33,0,20.08,364.45,0.26,1437.0,4.0,874.35,2.17,85.55,52.06,0.06,0.04
60,Yukon,Yukon,21-05-2022,20,2022,1.0,4349,28,10117.25,25,0,58.16,64.36,0.0,78.0,0.0,180.68,0.0,3.95,9.19,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,21-05-2022,20,2022,1.0,11433,7,25125.58,22,0,48.35,15.7,0.0,22.0,0.0,48.98,0.0,1.02,2.24,0.0,0.0
62,Nunavut,Nunavut,21-05-2022,20,2022,0.0,3531,0,8961.25,7,0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,21-05-2022,20,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,21-05-2022,20,2022,,3856883,22633,10084.38,40893,331,106.92,59.18,0.87,52392.0,810.0,136.99,2.12,3233.26,8.45,47.27,0.12
59,British Columbia,Colombie-Britannique,28-05-2022,21,2022,1.0,371720,1161,7128.17,3547,78,68.02,22.26,1.5,2518.0,149.0,48.29,2.86,165.86,3.18,11.14,0.21
48,Alberta,Alberta,28-05-2022,21,2022,1.0,582156,2385,13103.12,4536,53,102.1,53.68,1.19,5196.0,110.0,116.95,2.48,340.69,7.67,7.53,0.17
47,Saskatchewan,Saskatchewan,28-05-2022,21,2022,1.0,138558,365,11743.76,1386,10,117.47,30.94,0.85,718.0,22.0,60.86,1.86,52.14,4.42,1.43,0.12
46,Manitoba,Manitoba,28-05-2022,21,2022,1.0,144556,416,10446.57,1980,52,143.09,30.06,3.76,953.0,67.0,68.87,4.84,59.43,4.29,7.43,0.54
35,Ontario,Ontario,28-05-2022,21,2022,1.0,1301018,6571,8775.08,13223,64,89.19,44.32,0.43,16114.0,160.0,108.69,1.08,938.71,6.33,9.14,0.06
24,Quebec,Québec,28-05-2022,21,2022,1.0,1068217,3922,12414.64,15449,41,179.55,45.58,0.48,8039.0,96.0,93.43,1.12,560.29,6.51,5.86,0.07
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,28-05-2022,21,2022,1.0,45964,391,8829.84,183,4,35.13,75.11,0.71,768.0,6.0,147.54,1.23,55.86,10.73,0.53,0.1
13,New Brunswick,Nouveau-Brunswick,28-05-2022,21,2022,1.0,65812,554,8338.81,419,3,53.09,70.2,0.38,1322.0,8.0,167.51,1.01,79.14,10.03,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,28-05-2022,21,2022,1.0,99688,1751,10048.67,397,10,40.06,176.47,1.02,3887.0,26.0,391.78,2.65,250.1,25.21,1.45,0.15
11,Prince Edward Island,Île-du-Prince-Édouard,28-05-2022,21,2022,1.0,37850,467,23034.6,33,0,20.08,283.94,0.0,1065.0,0.0,648.39,0.26,66.65,40.56,0.0,0.0
60,Yukon,Yukon,28-05-2022,21,2022,1.0,4381,32,10190.91,26,1,60.48,73.67,2.33,59.0,1.0,138.03,2.33,4.52,10.52,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,28-05-2022,21,2022,1.0,11466,33,25197.78,22,0,48.35,72.21,0.0,40.0,0.0,87.9,0.0,4.69,10.32,0.0,0.0
62,Nunavut,Nunavut,28-05-2022,21,2022,0.0,3531,0,8961.25,7,0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,28-05-2022,21,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,28-05-2022,21,2022,,3874930,18047,10131.57,41208,316,107.75,47.19,0.83,40679.0,646.0,106.36,1.69,2578.1,6.74,45.08,0.12
59,British Columbia,Colombie-Britannique,04-06-2022,22,2022,1.0,372611,891,7145.26,3614,67,69.3,17.09,1.28,2052.0,145.0,39.35,2.78,127.29,2.44,9.57,0.18
48,Alberta,Alberta,04-06-2022,22,2022,1.0,584055,1900,13145.88,4563,27,102.71,42.76,0.61,4284.0,80.0,96.43,1.79,271.37,6.11,3.86,0.09
47,Saskatchewan,Saskatchewan,04-06-2022,22,2022,1.0,138830,272,11766.81,1396,10,118.32,23.05,0.85,637.0,20.0,53.99,1.7,38.86,3.29,1.43,0.12
46,Manitoba,Manitoba,04-06-2022,22,2022,1.0,144895,339,10471.07,2004,24,144.82,24.5,1.73,755.0,76.0,54.56,5.49,48.43,3.5,3.43,0.25
35,Ontario,Ontario,04-06-2022,22,2022,1.0,1306890,5872,8814.69,13285,62,89.6,39.61,0.42,12443.0,126.0,83.93,0.85,838.86,5.66,8.86,0.06
24,Quebec,Québec,04-06-2022,22,2022,1.0,1072419,4202,12463.47,15483,34,179.94,48.83,0.4,8124.0,75.0,94.42,0.87,600.29,6.98,4.86,0.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,04-06-2022,22,2022,1.0,46424,460,8918.21,185,2,35.59,88.37,0.47,851.0,6.0,163.48,1.18,65.71,12.62,0.35,0.07
13,New Brunswick,Nouveau-Brunswick,04-06-2022,22,2022,1.0,66345,533,8406.35,421,2,53.34,67.53,0.25,1087.0,5.0,137.73,0.63,76.14,9.65,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,04-06-2022,22,2022,1.0,101330,1642,10214.18,415,18,41.83,165.52,1.77,3393.0,28.0,341.99,2.79,234.57,23.65,2.51,0.25
11,Prince Edward Island,Île-du-Prince-Édouard,04-06-2022,22,2022,1.0,38415,565,23378.54,34,1,20.78,343.93,0.7,1032.0,1.0,627.88,0.7,80.73,49.13,0.16,0.1
60,Yukon,Yukon,04-06-2022,22,2022,1.0,4399,18,10233.56,26,0,60.48,42.65,0.0,50.0,1.0,116.32,2.33,2.62,6.09,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,04-06-2022,22,2022,1.0,11495,29,25261.83,22,0,48.35,64.04,0.0,62.0,0.0,136.25,0.0,4.16,9.15,0.0,0.0
62,Nunavut,Nunavut,04-06-2022,22,2022,0.0,3531,0,8961.25,7,0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,04-06-2022,22,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,04-06-2022,22,2022,,3891653,16723,10175.29,41456,247,108.39,43.73,0.65,34770.0,563.0,90.91,1.47,2389.03,6.25,35.31,0.09
59,British Columbia,Colombie-Britannique,11-06-2022,23,2022,1.0,373336,725,7159.16,3682,68,70.61,13.9,1.3,1616.0,135.0,30.99,2.59,103.57,1.99,9.71,0.19
48,Alberta,Alberta,11-06-2022,23,2022,1.0,585532,1476,13179.1,4581,18,103.1,33.22,0.4,3376.0,45.0,75.98,1.0,210.88,4.75,2.51,0.06
47,Saskatchewan,Saskatchewan,11-06-2022,23,2022,1.0,139224,394,11800.2,1412,16,119.68,33.39,1.36,666.0,26.0,56.45,2.2,56.29,4.77,2.29,0.19
46,Manitoba,Manitoba,11-06-2022,23,2022,1.0,145123,228,10487.55,2015,11,145.62,16.48,0.79,567.0,35.0,40.98,2.53,32.57,2.35,1.57,0.11
35,Ontario,Ontario,11-06-2022,23,2022,1.0,1312185,5295,8850.4,13336,51,89.95,35.71,0.34,11167.0,113.0,75.32,0.76,756.43,5.1,7.29,0.05
24,Quebec,Québec,11-06-2022,23,2022,1.0,1077131,4712,12518.24,15502,19,180.16,54.76,0.22,8914.0,53.0,103.6,0.62,673.14,7.82,2.71,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11-06-2022,23,2022,1.0,46891,467,9007.92,188,3,36.17,89.71,0.58,927.0,5.0,178.08,1.04,66.71,12.82,0.43,0.08
13,New Brunswick,Nouveau-Brunswick,11-06-2022,23,2022,1.0,66816,471,8466.03,422,1,53.47,59.68,0.13,1004.0,3.0,127.21,0.38,67.29,8.53,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,11-06-2022,23,2022,1.0,103258,1928,10408.54,428,13,43.16,194.36,1.32,3570.0,31.0,359.87,3.1,275.45,27.77,1.88,0.19
11,Prince Edward Island,Île-du-Prince-Édouard,11-06-2022,23,2022,1.0,39081,666,23783.67,40,6,24.43,405.14,3.65,1231.0,7.0,749.07,4.35,95.1,57.88,0.86,0.52
60,Yukon,Yukon,11-06-2022,23,2022,1.0,4412,13,10263.03,26,0,60.48,29.47,0.0,31.0,0.0,72.12,0.0,1.81,4.21,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,11-06-2022,23,2022,1.0,11508,13,25291.03,22,0,48.35,29.2,0.0,42.0,0.0,93.24,0.0,1.9,4.17,0.0,0.0
62,Nunavut,Nunavut,11-06-2022,23,2022,0.0,3531,0,8961.25,7,0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,11-06-2022,23,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,11-06-2022,23,2022,,3908041,16388,10218.14,41661,206,108.93,42.85,0.54,33111.0,453.0,86.57,1.18,2341.14,6.12,29.39,0.08
59,British Columbia,Colombie-Britannique,18-06-2022,24,2022,1.0,373974,638,7171.4,3722,40,71.37,12.23,0.77,1363.0,108.0,26.14,2.07,91.14,1.75,5.71,0.11
48,Alberta,Alberta,18-06-2022,24,2022,1.0,587126,1595,13215.0,4598,18,103.5,35.89,0.4,3071.0,35.0,69.12,0.79,227.82,5.13,2.53,0.06
47,Saskatchewan,Saskatchewan,18-06-2022,24,2022,1.0,139453,229,11819.61,1424,12,120.69,19.41,1.02,623.0,28.0,52.8,2.37,32.71,2.77,1.71,0.15
46,Manitoba,Manitoba,18-06-2022,24,2022,1.0,145326,203,10502.22,2025,10,146.34,14.67,0.72,431.0,21.0,31.15,1.52,29.0,2.1,1.43,0.1
35,Ontario,Ontario,18-06-2022,24,2022,1.0,1316767,4582,8881.31,13358,22,90.1,30.9,0.15,9877.0,73.0,66.62,0.49,654.57,4.41,3.14,0.02
24,Quebec,Québec,18-06-2022,24,2022,1.0,1082684,5553,12582.77,15527,25,180.45,64.54,0.29,10265.0,44.0,119.3,0.51,793.29,9.22,3.57,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,18-06-2022,24,2022,1.0,47353,462,9096.67,191,3,36.66,88.75,0.49,929.0,6.0,178.46,1.07,66.0,12.68,0.37,0.07
13,New Brunswick,Nouveau-Brunswick,18-06-2022,24,2022,1.0,67241,425,8519.88,422,0,53.47,53.85,0.0,896.0,1.0,113.53,0.13,60.71,7.69,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,18-06-2022,24,2022,1.0,104971,1713,10581.21,436,8,43.95,172.67,0.79,3641.0,21.0,367.03,2.12,244.71,24.67,1.12,0.11
11,Prince Edward Island,Île-du-Prince-Édouard,18-06-2022,24,2022,1.0,39732,651,24179.86,45,4,27.13,396.18,2.7,1317.0,10.0,801.32,6.35,93.0,56.6,0.63,0.39
60,Yukon,Yukon,18-06-2022,24,2022,1.0,4432,20,10310.33,26,0,60.48,47.3,0.0,33.0,0.0,76.77,0.0,2.9,6.76,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,18-06-2022,24,2022,0.0,11511,0,25296.68,22,0,48.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,18-06-2022,24,2022,0.0,3531,0,8961.25,7,0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,18-06-2022,24,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,18-06-2022,24,2022,,3924115,16071,10260.17,41803,142,109.3,42.02,0.37,32459.0,347.0,84.87,0.91,2295.86,6.0,20.22,0.05
59,British Columbia,Colombie-Britannique,25-06-2022,25,2022,1.0,374594,620,7183.28,3747,25,71.85,11.89,0.48,1258.0,65.0,24.12,1.25,88.57,1.7,3.57,0.07
48,Alberta,Alberta,25-06-2022,25,2022,1.0,588348,1221,13242.49,4614,15,103.85,27.49,0.34,2816.0,33.0,63.39,0.74,174.49,3.93,2.18,0.05
47,Saskatchewan,Saskatchewan,25-06-2022,25,2022,1.0,139661,208,11837.24,1427,3,120.95,17.63,0.25,437.0,15.0,37.04,1.27,29.71,2.52,0.43,0.04
46,Manitoba,Manitoba,25-06-2022,25,2022,1.0,145498,172,10514.65,2043,18,147.64,12.43,1.3,375.0,28.0,27.1,2.02,24.57,1.78,2.57,0.19
35,Ontario,Ontario,25-06-2022,25,2022,1.0,1321827,5060,8915.44,13388,30,90.3,34.13,0.2,9642.0,52.0,65.03,0.35,722.86,4.88,4.29,0.03
24,Quebec,Québec,25-06-2022,25,2022,1.0,1089781,7097,12665.25,15549,22,180.71,82.48,0.26,12650.0,47.0,147.02,0.55,1013.86,11.78,3.14,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,25-06-2022,25,2022,1.0,47773,420,9177.36,193,2,37.05,80.68,0.38,882.0,5.0,169.44,0.88,60.0,11.53,0.29,0.05
13,New Brunswick,Nouveau-Brunswick,25-06-2022,25,2022,1.0,67725,484,8581.2,425,3,53.85,61.33,0.38,909.0,3.0,115.18,0.38,69.14,8.76,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,25-06-2022,25,2022,1.0,106633,1661,10748.67,441,5,44.44,167.46,0.49,3374.0,13.0,340.13,1.28,237.33,23.92,0.69,0.07
